scenario,episode,method,delay_steps,trace_quality,proxy_conflict,localization_error,counterfactual_precision,success_lift,reward_dependence
deceptive_proxy,114,dense_shaping,8,0.9086,0.6912,2.9198,0.3447,0.099,0.55
deceptive_proxy,114,effect_trace,8,0.9086,0.6912,0.8883,0.8911,0.3203,0.0
deceptive_proxy,115,delayed_reward_td,10,0.8611,0.7691,4.5417,0.3162,-0.0334,1.0
deceptive_proxy,115,dense_shaping,10,0.8611,0.7691,3.3825,0.3087,0.0763,0.55
deceptive_proxy,115,effect_trace,10,0.8611,0.7691,1.023,0.847,0.3121,0.0
deceptive_proxy,116,delayed_reward_td,3,0.7006,0.6023,2.4621,0.4176,0.0673,1.0
deceptive_proxy,116,dense_shaping,3,0.7006,0.6023,1.9183,0.3836,0.1396,0.55
deceptive_proxy,116,effect_trace,3,0.7006,0.6023,0.7836,0.8576,0.3143,0.0
deceptive_proxy,117,delayed_reward_td,2,0.7166,0.93,2.2385,0.4023,0.0617,1.0
deceptive_proxy,117,dense_shaping,2,0.7166,0.93,2.0649,0.3119,0.11,0.55
deceptive_proxy,117,effect_trace,2,0.7166,0.93,0.7516,0.8542,0.3027,0.0
deceptive_proxy,118,delayed_reward_td,7,0.8648,0.8157,3.7679,0.3593,0.038,1.0
deceptive_proxy,118,dense_shaping,7,0.8648,0.8157,2.8814,0.2651,0.1297,0.55
deceptive_proxy,118,effect_trace,7,0.8648,0.8157,0.8683,0.8604,0.2971,0.0
deceptive_proxy,119,delayed_reward_td,6,0.6526,0.5899,3.4073,0.3621,0.0312,1.0
deceptive_proxy,119,dense_shaping,6,0.6526,0.5899,2.3894,0.393,0.13,0.55
deceptive_proxy,119,effect_trace,6,0.6526,0.5899,0.823,0.8569,0.3034,0.0
deceptive_proxy,120,delayed_reward_td,11,0.5871,0.7431,4.8358,0.2534,-0.025,1.0
deceptive_proxy,120,dense_shaping,11,0.5871,0.7431,3.533,0.2852,0.0801,0.55
deceptive_proxy,120,effect_trace,11,0.5871,0.7431,1.3211,0.8189,0.2943,0.0
deceptive_proxy,121,delayed_reward_td,9,0.8089,0.7012,4.2199,0.2954,-0.0067,1.0
deceptive_proxy,121,dense_shaping,9,0.8089,0.7012,3.0519,0.3856,0.0834,0.55
deceptive_proxy,121,effect_trace,9,0.8089,0.7012,0.9138,0.8625,0.31,0.0
deceptive_proxy,122,delayed_reward_td,12,0.5884,0.7564,5.1685,0.2429,-0.0616,1.0
deceptive_proxy,122,dense_shaping,12,0.5884,0.7564,3.774,0.2626,0.045,0.55
deceptive_proxy,122,effect_trace,12,0.5884,0.7564,1.1938,0.8392,0.2968,0.0
deceptive_proxy,123,delayed_reward_td,4,0.6293,0.5693,2.8298,0.3993,0.0227,1.0
deceptive_proxy,123,dense_shaping,4,0.6293,0.5693,2.044,0.4268,0.1417,0.55
deceptive_proxy,123,effect_trace,4,0.6293,0.5693,0.903,0.8633,0.3134,0.0
deceptive_proxy,124,delayed_reward_td,11,0.6788,0.7934,4.8941,0.3052,-0.0196,1.0
deceptive_proxy,124,dense_shaping,11,0.6788,0.7934,3.5624,0.2872,0.08,0.55
deceptive_proxy,124,effect_trace,11,0.6788,0.7934,1.146,0.843,0.2991,0.0
deceptive_proxy,125,delayed_reward_td,11,0.67,0.8318,4.9124,0.2471,-0.0293,1.0
deceptive_proxy,125,dense_shaping,11,0.67,0.8318,3.6118,0.2343,0.0622,0.55
deceptive_proxy,125,effect_trace,11,0.67,0.8318,1.1849,0.8109,0.2865,0.0
deceptive_proxy,126,delayed_reward_td,5,0.8227,0.7131,3.0002,0.4089,0.0418,1.0
deceptive_proxy,126,dense_shaping,5,0.8227,0.7131,2.4675,0.4034,0.0871,0.55
deceptive_proxy,126,effect_trace,5,0.8227,0.7131,0.808,0.8708,0.3289,0.0
deceptive_proxy,127,delayed_reward_td,7,0.8092,0.874,3.7933,0.3556,0.0224,1.0
deceptive_proxy,127,dense_shaping,7,0.8092,0.874,2.829,0.3047,0.0733,0.55
deceptive_proxy,127,effect_trace,7,0.8092,0.874,0.88,0.8644,0.286,0.0
deceptive_proxy,128,delayed_reward_td,11,0.6776,0.7215,4.8846,0.2898,-0.0082,1.0
deceptive_proxy,128,dense_shaping,11,0.6776,0.7215,3.5521,0.3318,0.0772,0.55
deceptive_proxy,128,effect_trace,11,0.6776,0.7215,1.1829,0.8033,0.2724,0.0
deceptive_proxy,129,delayed_reward_td,3,0.6776,0.856,2.5916,0.3914,0.0803,1.0
deceptive_proxy,129,dense_shaping,3,0.6776,0.856,2.2304,0.283,0.1188,0.55
deceptive_proxy,129,effect_trace,3,0.6776,0.856,0.8494,0.8336,0.3248,0.0
deceptive_proxy,130,delayed_reward_td,6,0.6932,0.9517,3.4455,0.3279,0.0268,1.0
deceptive_proxy,130,dense_shaping,6,0.6932,0.9517,2.8114,0.304,0.0702,0.55
deceptive_proxy,130,effect_trace,6,0.6932,0.9517,0.9477,0.8159,0.325,0.0
deceptive_proxy,131,delayed_reward_td,8,0.6793,0.6151,3.9865,0.3185,-0.0036,1.0
deceptive_proxy,131,dense_shaping,8,0.6793,0.6151,2.728,0.3554,0.124,0.55
deceptive_proxy,131,effect_trace,8,0.6793,0.6151,1.0611,0.851,0.3107,0.0
deceptive_proxy,132,delayed_reward_td,3,0.7359,0.6857,2.4952,0.4299,0.0375,1.0
deceptive_proxy,132,dense_shaping,3,0.7359,0.6857,1.9436,0.3593,0.1209,0.55
deceptive_proxy,132,effect_trace,3,0.7359,0.6857,0.6223,0.8851,0.3054,0.0
deceptive_proxy,133,delayed_reward_td,3,0.7466,0.54,2.4931,0.3997,0.0622,1.0
deceptive_proxy,133,dense_shaping,3,0.7466,0.54,1.7714,0.3843,0.1454,0.55
deceptive_proxy,133,effect_trace,3,0.7466,0.54,0.7381,0.8525,0.305,0.0
deceptive_proxy,134,delayed_reward_td,10,0.7007,0.5914,4.553,0.2948,-0.0288,1.0
deceptive_proxy,134,dense_shaping,10,0.7007,0.5914,3.1221,0.3561,0.0917,0.55
deceptive_proxy,134,effect_trace,10,0.7007,0.5914,1.0864,0.8346,0.3141,0.0
deceptive_proxy,135,delayed_reward_td,6,0.8468,0.7786,3.451,0.3481,0.0458,1.0
deceptive_proxy,135,dense_shaping,6,0.8468,0.7786,2.5452,0.3736,0.0914,0.55
deceptive_proxy,135,effect_trace,6,0.8468,0.7786,0.8345,0.8674,0.309,0.0
deceptive_proxy,136,delayed_reward_td,3,0.8125,0.9591,2.4912,0.403,0.0479,1.0
deceptive_proxy,136,dense_shaping,3,0.8125,0.9591,2.2754,0.292,0.1208,0.55
deceptive_proxy,136,effect_trace,3,0.8125,0.9591,0.7063,0.8508,0.3393,0.0
deceptive_proxy,137,delayed_reward_td,2,0.834,0.7088,2.2904,0.44,0.0915,1.0
deceptive_proxy,137,dense_shaping,2,0.834,0.7088,1.774,0.399,0.1427,0.55
deceptive_proxy,137,effect_trace,2,0.834,0.7088,0.577,0.8586,0.3168,0.0
deceptive_proxy,138,delayed_reward_td,4,0.8417,0.6736,2.832,0.3752,0.0543,1.0
deceptive_proxy,138,dense_shaping,4,0.8417,0.6736,2.0496,0.4047,0.1068,0.55
deceptive_proxy,138,effect_trace,4,0.8417,0.6736,0.7802,0.8874,0.3179,0.0
deceptive_proxy,139,delayed_reward_td,6,0.8379,0.4887,3.3668,0.3771,0.0561,1.0
deceptive_proxy,139,dense_shaping,6,0.8379,0.4887,2.2891,0.4359,0.1343,0.55
deceptive_proxy,139,effect_trace,6,0.8379,0.4887,0.8574,0.9044,0.3223,0.0
deceptive_proxy,140,delayed_reward_td,8,0.7425,0.6419,4.0763,0.354,0.0064,1.0
deceptive_proxy,140,dense_shaping,8,0.7425,0.6419,2.7647,0.3613,0.1185,0.55
deceptive_proxy,140,effect_trace,8,0.7425,0.6419,0.9292,0.8254,0.3053,0.0
deceptive_proxy,141,delayed_reward_td,3,0.7135,0.6842,2.5265,0.3798,0.0486,1.0
deceptive_proxy,141,dense_shaping,3,0.7135,0.6842,1.903,0.4188,0.0997,0.55
deceptive_proxy,141,effect_trace,3,0.7135,0.6842,0.8123,0.8877,0.3085,0.0
deceptive_proxy,142,delayed_reward_td,4,0.8631,0.7026,2.8005,0.4022,0.0673,1.0
deceptive_proxy,142,dense_shaping,4,0.8631,0.7026,2.0659,0.3797,0.1169,0.55
deceptive_proxy,142,effect_trace,4,0.8631,0.7026,0.7195,0.9166,0.3051,0.0
deceptive_proxy,143,delayed_reward_td,9,0.5638,0.6142,4.2075,0.269,0.0244,1.0
deceptive_proxy,143,dense_shaping,9,0.5638,0.6142,3.0428,0.3005,0.0986,0.55
deceptive_proxy,143,effect_trace,9,0.5638,0.6142,1.2211,0.8094,0.2613,0.0
deceptive_proxy,144,delayed_reward_td,10,0.5192,0.8773,4.7004,0.293,0.0016,1.0
deceptive_proxy,144,dense_shaping,10,0.5192,0.8773,3.4767,0.2387,0.0526,0.55
deceptive_proxy,144,effect_trace,10,0.5192,0.8773,1.2156,0.7866,0.3077,0.0
deceptive_proxy,145,delayed_reward_td,11,0.6014,0.6559,4.9148,0.2658,-0.0166,1.0
deceptive_proxy,145,dense_shaping,11,0.6014,0.6559,3.2834,0.3072,0.0794,0.55
deceptive_proxy,145,effect_trace,11,0.6014,0.6559,1.1689,0.8171,0.3097,0.0
deceptive_proxy,146,delayed_reward_td,10,0.7409,0.8957,4.6087,0.2712,-0.002,1.0
deceptive_proxy,146,dense_shaping,10,0.7409,0.8957,3.3647,0.2471,0.0478,0.55
deceptive_proxy,146,effect_trace,10,0.7409,0.8957,1.1683,0.8359,0.297,0.0
deceptive_proxy,147,delayed_reward_td,5,0.8106,0.7626,3.2736,0.3062,0.0512,1.0
deceptive_proxy,147,dense_shaping,5,0.8106,0.7626,2.4621,0.3445,0.1341,0.55
deceptive_proxy,147,effect_trace,5,0.8106,0.7626,0.8131,0.8613,0.3137,0.0
deceptive_proxy,148,delayed_reward_td,2,0.7792,0.6366,2.0174,0.4277,0.0895,1.0
deceptive_proxy,148,dense_shaping,2,0.7792,0.6366,1.6208,0.4116,0.1016,0.55
deceptive_proxy,148,effect_trace,2,0.7792,0.6366,0.5919,0.8599,0.3124,0.0
deceptive_proxy,149,delayed_reward_td,7,0.6117,0.8169,3.777,0.3523,0.0485,1.0
deceptive_proxy,149,dense_shaping,7,0.6117,0.8169,2.9488,0.2949,0.0618,0.55
deceptive_proxy,149,effect_trace,7,0.6117,0.8169,0.998,0.839,0.2972,0.0
deceptive_proxy,150,delayed_reward_td,2,0.8462,0.7873,2.2001,0.3766,0.0842,1.0
deceptive_proxy,150,dense_shaping,2,0.8462,0.7873,1.9107,0.3415,0.1258,0.55
deceptive_proxy,150,effect_trace,2,0.8462,0.7873,0.5595,0.89,0.3393,0.0
deceptive_proxy,151,delayed_reward_td,7,0.5694,0.8053,3.7598,0.3172,0.0151,1.0
deceptive_proxy,151,dense_shaping,7,0.5694,0.8053,2.8932,0.3078,0.0754,0.55
deceptive_proxy,151,effect_trace,7,0.5694,0.8053,1.04,0.8115,0.2954,0.0
deceptive_proxy,152,delayed_reward_td,5,0.7638,0.7147,3.143,0.3361,0.0301,1.0
deceptive_proxy,152,dense_shaping,5,0.7638,0.7147,2.4366,0.3711,0.1239,0.55
deceptive_proxy,152,effect_trace,5,0.7638,0.7147,0.8089,0.8841,0.3003,0.0
deceptive_proxy,153,delayed_reward_td,2,0.6228,0.7184,2.2205,0.4553,0.0877,1.0
deceptive_proxy,153,dense_shaping,2,0.6228,0.7184,1.9087,0.3978,0.1299,0.55
deceptive_proxy,153,effect_trace,2,0.6228,0.7184,0.6249,0.833,0.3085,0.0
deceptive_proxy,154,delayed_reward_td,10,0.8286,0.8193,4.5786,0.2808,-0.006,1.0
deceptive_proxy,154,dense_shaping,10,0.8286,0.8193,3.4075,0.2895,0.1077,0.55
deceptive_proxy,154,effect_trace,10,0.8286,0.8193,1.0938,0.8747,0.3004,0.0
deceptive_proxy,155,delayed_reward_td,2,0.5794,0.6569,2.1594,0.389,0.0706,1.0
deceptive_proxy,155,dense_shaping,2,0.5794,0.6569,1.8642,0.398,0.142,0.55
deceptive_proxy,155,effect_trace,2,0.5794,0.6569,0.7772,0.8492,0.2988,0.0
deceptive_proxy,156,delayed_reward_td,2,0.8184,0.6941,2.2271,0.3751,0.0971,1.0
deceptive_proxy,156,dense_shaping,2,0.8184,0.6941,1.8867,0.422,0.1364,0.55
deceptive_proxy,156,effect_trace,2,0.8184,0.6941,0.6194,0.8928,0.3027,0.0
deceptive_proxy,157,delayed_reward_td,9,0.7625,0.6693,4.3023,0.3763,0.0112,1.0
deceptive_proxy,157,dense_shaping,9,0.7625,0.6693,3.0325,0.3379,0.0956,0.55
deceptive_proxy,157,effect_trace,9,0.7625,0.6693,0.9774,0.8573,0.357,0.0
deceptive_proxy,158,delayed_reward_td,11,0.7982,0.6722,4.8915,0.2935,-0.0432,1.0
deceptive_proxy,158,dense_shaping,11,0.7982,0.6722,3.3106,0.323,0.0826,0.55
deceptive_proxy,158,effect_trace,11,0.7982,0.6722,1.1475,0.8636,0.2707,0.0
deceptive_proxy,159,delayed_reward_td,5,0.7454,0.6754,3.0389,0.3735,0.0827,1.0
deceptive_proxy,159,dense_shaping,5,0.7454,0.6754,2.3749,0.3672,0.135,0.55
deceptive_proxy,159,effect_trace,5,0.7454,0.6754,0.7701,0.8604,0.2972,0.0
deceptive_proxy,160,delayed_reward_td,5,0.6274,0.6694,3.0982,0.3679,0.0512,1.0
deceptive_proxy,160,dense_shaping,5,0.6274,0.6694,2.4616,0.3662,0.1269,0.55
deceptive_proxy,160,effect_trace,5,0.6274,0.6694,0.9265,0.8291,0.2964,0.0
deceptive_proxy,161,delayed_reward_td,10,0.5982,0.805,4.6808,0.2801,-0.023,1.0
deceptive_proxy,161,dense_shaping,10,0.5982,0.805,3.3953,0.3011,0.0912,0.55
deceptive_proxy,161,effect_trace,10,0.5982,0.805,1.2372,0.8295,0.2999,0.0
deceptive_proxy,162,delayed_reward_td,9,0.657,0.8528,4.3729,0.3043,-0.0321,1.0
deceptive_proxy,162,dense_shaping,9,0.657,0.8528,3.2717,0.262,0.079,0.55
deceptive_proxy,162,effect_trace,9,0.657,0.8528,1.1443,0.793,0.2992,0.0
deceptive_proxy,163,delayed_reward_td,8,0.6655,0.6668,4.0056,0.3421,0.0193,1.0
deceptive_proxy,163,dense_shaping,8,0.6655,0.6668,2.9047,0.3544,0.0801,0.55
deceptive_proxy,163,effect_trace,8,0.6655,0.6668,1.0835,0.8289,0.2765,0.0
deceptive_proxy,164,delayed_reward_td,7,0.8082,0.7065,3.6959,0.3458,0.0194,1.0
deceptive_proxy,164,dense_shaping,7,0.8082,0.7065,2.654,0.3575,0.095,0.55
deceptive_proxy,164,effect_trace,7,0.8082,0.7065,0.8776,0.8765,0.2931,0.0
deceptive_proxy,165,delayed_reward_td,7,0.9449,0.7632,3.6229,0.3391,0.031,1.0
deceptive_proxy,165,dense_shaping,7,0.9449,0.7632,2.7741,0.3487,0.0861,0.55
deceptive_proxy,165,effect_trace,7,0.9449,0.7632,0.8419,0.8696,0.3058,0.0
deceptive_proxy,166,delayed_reward_td,5,0.7238,0.8486,3.1324,0.3772,0.0273,1.0
deceptive_proxy,166,dense_shaping,5,0.7238,0.8486,2.5591,0.3169,0.0739,0.55
deceptive_proxy,166,effect_trace,5,0.7238,0.8486,0.8595,0.8657,0.2848,0.0
deceptive_proxy,167,delayed_reward_td,3,0.6267,0.5851,2.4746,0.3893,0.088,1.0
deceptive_proxy,167,dense_shaping,3,0.6267,0.5851,1.8033,0.4134,0.1147,0.55
deceptive_proxy,167,effect_trace,3,0.6267,0.5851,0.7124,0.8125,0.3182,0.0
deceptive_proxy,168,delayed_reward_td,2,0.8519,0.6114,2.2024,0.4237,0.1011,1.0
deceptive_proxy,168,dense_shaping,2,0.8519,0.6114,1.7204,0.4255,0.1365,0.55
deceptive_proxy,168,effect_trace,2,0.8519,0.6114,0.5041,0.8907,0.3425,0.0
deceptive_proxy,169,delayed_reward_td,4,0.5766,0.7002,2.791,0.3596,0.0363,1.0
deceptive_proxy,169,dense_shaping,4,0.5766,0.7002,2.321,0.3379,0.1126,0.55
deceptive_proxy,169,effect_trace,4,0.5766,0.7002,0.7277,0.8495,0.2981,0.0
deceptive_proxy,170,delayed_reward_td,12,0.7443,0.8462,5.2927,0.2777,-0.0791,1.0
deceptive_proxy,170,dense_shaping,12,0.7443,0.8462,3.6873,0.2522,0.0337,0.55
deceptive_proxy,170,effect_trace,12,0.7443,0.8462,1.228,0.8233,0.2902,0.0
deceptive_proxy,171,delayed_reward_td,2,0.5753,0.5694,2.182,0.4679,0.1148,1.0
deceptive_proxy,171,dense_shaping,2,0.5753,0.5694,1.6453,0.4412,0.1452,0.55
deceptive_proxy,171,effect_trace,2,0.5753,0.5694,0.5688,0.8514,0.2846,0.0
deceptive_proxy,172,delayed_reward_td,9,0.6984,0.6927,4.2585,0.3218,-0.0094,1.0
deceptive_proxy,172,dense_shaping,9,0.6984,0.6927,3.0542,0.3595,0.0922,0.55
deceptive_proxy,172,effect_trace,9,0.6984,0.6927,1.1048,0.8181,0.3083,0.0
deceptive_proxy,173,delayed_reward_td,4,0.6983,0.7284,2.7952,0.4343,0.0672,1.0
deceptive_proxy,173,dense_shaping,4,0.6983,0.7284,2.2015,0.3258,0.1276,0.55
deceptive_proxy,173,effect_trace,4,0.6983,0.7284,0.7979,0.8678,0.3008,0.0
deceptive_proxy,174,delayed_reward_td,9,0.745,0.6542,4.2508,0.3042,0.0289,1.0
deceptive_proxy,174,dense_shaping,9,0.745,0.6542,2.9258,0.3414,0.0982,0.55
deceptive_proxy,174,effect_trace,9,0.745,0.6542,1.0579,0.8478,0.2726,0.0
deceptive_proxy,175,delayed_reward_td,3,0.8475,0.837,2.5053,0.3772,0.0977,1.0
deceptive_proxy,175,dense_shaping,3,0.8475,0.837,2.1779,0.3292,0.1184,0.55
deceptive_proxy,175,effect_trace,3,0.8475,0.837,0.7145,0.9117,0.3236,0.0
deceptive_proxy,176,delayed_reward_td,3,0.7533,0.6971,2.4284,0.4037,0.0804,1.0
deceptive_proxy,176,dense_shaping,3,0.7533,0.6971,2.0313,0.4001,0.1217,0.55
deceptive_proxy,176,effect_trace,3,0.7533,0.6971,0.6509,0.8628,0.3282,0.0
deceptive_proxy,177,delayed_reward_td,5,0.8044,0.8246,3.1632,0.3593,0.0367,1.0
deceptive_proxy,177,dense_shaping,5,0.8044,0.8246,2.5473,0.3231,0.0998,0.55
deceptive_proxy,177,effect_trace,5,0.8044,0.8246,0.7702,0.82,0.3098,0.0
deceptive_proxy,178,delayed_reward_td,6,0.5951,0.8365,3.5218,0.3437,0.0105,1.0
deceptive_proxy,178,dense_shaping,6,0.5951,0.8365,2.711,0.3056,0.1143,0.55
deceptive_proxy,178,effect_trace,6,0.5951,0.8365,0.9225,0.8126,0.3006,0.0
deceptive_proxy,179,delayed_reward_td,4,0.6146,0.6881,2.7868,0.4054,0.0329,1.0
deceptive_proxy,179,dense_shaping,4,0.6146,0.6881,2.1637,0.339,0.1245,0.55
deceptive_proxy,179,effect_trace,4,0.6146,0.6881,0.7766,0.8661,0.2917,0.0
deceptive_proxy,180,delayed_reward_td,5,0.7123,0.8254,3.162,0.3476,0.0747,1.0
deceptive_proxy,180,dense_shaping,5,0.7123,0.8254,2.4895,0.3245,0.0745,0.55
deceptive_proxy,180,effect_trace,5,0.7123,0.8254,0.9033,0.8422,0.3121,0.0
deceptive_proxy,181,delayed_reward_td,10,0.7973,0.6779,4.6291,0.2729,-0.0516,1.0
deceptive_proxy,181,dense_shaping,10,0.7973,0.6779,3.1724,0.3489,0.0941,0.55
deceptive_proxy,181,effect_trace,10,0.7973,0.6779,0.9863,0.8731,0.288,0.0
deceptive_proxy,182,delayed_reward_td,12,0.8625,0.7565,5.1818,0.239,-0.0489,1.0
deceptive_proxy,182,dense_shaping,12,0.8625,0.7565,3.5849,0.3206,0.0837,0.55
deceptive_proxy,182,effect_trace,12,0.8625,0.7565,1.136,0.8962,0.3206,0.0
deceptive_proxy,183,delayed_reward_td,10,0.7573,0.6875,4.5992,0.2318,-0.0108,1.0
deceptive_proxy,183,dense_shaping,10,0.7573,0.6875,3.2152,0.3216,0.0856,0.55
deceptive_proxy,183,effect_trace,10,0.7573,0.6875,1.0578,0.8669,0.3012,0.0
deceptive_proxy,184,delayed_reward_td,11,0.6567,0.7968,5.0528,0.2549,-0.0131,1.0
deceptive_proxy,184,dense_shaping,11,0.6567,0.7968,3.5602,0.2784,0.061,0.55
deceptive_proxy,184,effect_trace,11,0.6567,0.7968,1.1741,0.8241,0.2737,0.0
deceptive_proxy,185,delayed_reward_td,4,0.6372,0.8679,2.9199,0.3462,0.0587,1.0
deceptive_proxy,185,dense_shaping,4,0.6372,0.8679,2.3806,0.2712,0.1183,0.55
deceptive_proxy,185,effect_trace,4,0.6372,0.8679,0.8658,0.8537,0.3148,0.0
deceptive_proxy,186,delayed_reward_td,7,0.625,0.8276,3.7918,0.3369,0.0082,1.0
deceptive_proxy,186,dense_shaping,7,0.625,0.8276,2.9426,0.3083,0.048,0.55
deceptive_proxy,186,effect_trace,7,0.625,0.8276,1.0065,0.8281,0.2855,0.0
deceptive_proxy,187,delayed_reward_td,3,0.6088,0.7119,2.4269,0.3631,0.0626,1.0
deceptive_proxy,187,dense_shaping,3,0.6088,0.7119,2.0285,0.3559,0.1262,0.55
deceptive_proxy,187,effect_trace,3,0.6088,0.7119,0.8166,0.8164,0.3101,0.0
deceptive_proxy,188,delayed_reward_td,4,0.81,0.7535,2.7726,0.4148,0.0463,1.0
deceptive_proxy,188,dense_shaping,4,0.81,0.7535,2.2322,0.3889,0.1429,0.55
deceptive_proxy,188,effect_trace,4,0.81,0.7535,0.6886,0.9263,0.311,0.0
deceptive_proxy,189,delayed_reward_td,7,0.5805,0.7931,3.6159,0.3244,0.008,1.0
deceptive_proxy,189,dense_shaping,7,0.5805,0.7931,2.9483,0.2757,0.0514,0.55
deceptive_proxy,189,effect_trace,7,0.5805,0.7931,1.0161,0.8391,0.2786,0.0
deceptive_proxy,190,delayed_reward_td,8,0.7066,0.6654,4.0966,0.2768,0.0414,1.0
deceptive_proxy,190,dense_shaping,8,0.7066,0.6654,2.8701,0.3797,0.1071,0.55
deceptive_proxy,190,effect_trace,8,0.7066,0.6654,0.9515,0.85,0.2787,0.0
deceptive_proxy,191,delayed_reward_td,5,0.8396,0.6563,3.139,0.4105,0.0467,1.0
deceptive_proxy,191,dense_shaping,5,0.8396,0.6563,2.2785,0.3935,0.1035,0.55
deceptive_proxy,191,effect_trace,5,0.8396,0.6563,0.6258,0.9002,0.3159,0.0
deceptive_proxy,192,delayed_reward_td,7,0.7426,0.632,3.6847,0.3491,0.0347,1.0
deceptive_proxy,192,dense_shaping,7,0.7426,0.632,2.6424,0.3153,0.1046,0.55
deceptive_proxy,192,effect_trace,7,0.7426,0.632,0.9247,0.8668,0.3071,0.0
deceptive_proxy,193,delayed_reward_td,3,0.8287,0.7842,2.5234,0.3539,0.054,1.0
deceptive_proxy,193,dense_shaping,3,0.8287,0.7842,2.1215,0.351,0.1442,0.55
deceptive_proxy,193,effect_trace,3,0.8287,0.7842,0.5736,0.8567,0.307,0.0
deceptive_proxy,194,delayed_reward_td,4,0.6907,0.6715,2.7949,0.3337,0.0665,1.0
deceptive_proxy,194,dense_shaping,4,0.6907,0.6715,2.2907,0.4059,0.1349,0.55
deceptive_proxy,194,effect_trace,4,0.6907,0.6715,0.7372,0.8316,0.2984,0.0
deceptive_proxy,195,delayed_reward_td,6,0.7658,0.7984,3.4059,0.3831,0.0065,1.0
deceptive_proxy,195,dense_shaping,6,0.7658,0.7984,2.706,0.3219,0.0869,0.55
deceptive_proxy,195,effect_trace,6,0.7658,0.7984,0.954,0.8649,0.3123,0.0
deceptive_proxy,196,delayed_reward_td,11,0.7372,0.5783,4.8784,0.2795,-0.0456,1.0
deceptive_proxy,196,dense_shaping,11,0.7372,0.5783,3.1799,0.3474,0.1277,0.55
deceptive_proxy,196,effect_trace,11,0.7372,0.5783,1.0823,0.8644,0.294,0.0
deceptive_proxy,197,delayed_reward_td,5,0.613,0.6847,3.0244,0.3562,0.0199,1.0
deceptive_proxy,197,dense_shaping,5,0.613,0.6847,2.4839,0.3465,0.1056,0.55
deceptive_proxy,197,effect_trace,5,0.613,0.6847,0.7724,0.8513,0.3038,0.0
deceptive_proxy,198,delayed_reward_td,11,0.7203,0.6896,4.8321,0.2808,-0.0131,1.0
deceptive_proxy,198,dense_shaping,11,0.7203,0.6896,3.3516,0.3276,0.0674,0.55
deceptive_proxy,198,effect_trace,11,0.7203,0.6896,1.1793,0.82,0.3132,0.0
deceptive_proxy,199,delayed_reward_td,9,0.7589,0.623,4.3053,0.2772,0.06,1.0
deceptive_proxy,199,dense_shaping,9,0.7589,0.623,2.8577,0.3319,0.1108,0.55
deceptive_proxy,199,effect_trace,9,0.7589,0.623,0.9467,0.8474,0.2897,0.0
deceptive_proxy,200,delayed_reward_td,3,0.6735,0.7826,2.5861,0.3544,0.0885,1.0
deceptive_proxy,200,dense_shaping,3,0.6735,0.7826,2.1574,0.3302,0.1174,0.55
deceptive_proxy,200,effect_trace,3,0.6735,0.7826,0.6921,0.8769,0.295,0.0
deceptive_proxy,201,delayed_reward_td,11,0.9621,0.6215,4.814,0.3057,-0.0176,1.0
deceptive_proxy,201,dense_shaping,11,0.9621,0.6215,3.2838,0.3823,0.0969,0.55
deceptive_proxy,201,effect_trace,11,0.9621,0.6215,1.065,0.8596,0.3271,0.0
deceptive_proxy,202,delayed_reward_td,9,0.6734,0.7332,4.273,0.293,-0.0417,1.0
deceptive_proxy,202,dense_shaping,9,0.6734,0.7332,3.0105,0.2731,0.0697,0.55
deceptive_proxy,202,effect_trace,9,0.6734,0.7332,1.0049,0.8742,0.3046,0.0
deceptive_proxy,203,delayed_reward_td,4,0.7188,0.6567,2.793,0.4054,0.0564,1.0
deceptive_proxy,203,dense_shaping,4,0.7188,0.6567,2.1779,0.3542,0.114,0.55
deceptive_proxy,203,effect_trace,4,0.7188,0.6567,0.7127,0.8784,0.301,0.0
deceptive_proxy,204,delayed_reward_td,12,0.8834,0.6114,5.017,0.2663,-0.0064,1.0
deceptive_proxy,204,dense_shaping,12,0.8834,0.6114,3.4104,0.3305,0.1001,0.55
deceptive_proxy,204,effect_trace,12,0.8834,0.6114,1.1272,0.8772,0.3051,0.0
deceptive_proxy,205,delayed_reward_td,9,0.7642,0.6731,4.3198,0.247,-0.0365,1.0
deceptive_proxy,205,dense_shaping,9,0.7642,0.6731,3.1047,0.3585,0.0887,0.55
deceptive_proxy,205,effect_trace,9,0.7642,0.6731,0.9468,0.8171,0.3149,0.0
deceptive_proxy,206,delayed_reward_td,6,0.5706,0.7353,3.5042,0.3461,0.0362,1.0
deceptive_proxy,206,dense_shaping,6,0.5706,0.7353,2.6374,0.2801,0.0829,0.55
deceptive_proxy,206,effect_trace,6,0.5706,0.7353,0.9085,0.8244,0.3099,0.0
deceptive_proxy,207,delayed_reward_td,7,0.6923,0.7961,3.6102,0.3241,0.0032,1.0
deceptive_proxy,207,dense_shaping,7,0.6923,0.7961,2.934,0.3083,0.0782,0.55
deceptive_proxy,207,effect_trace,7,0.6923,0.7961,0.9518,0.8693,0.2851,0.0
deceptive_proxy,208,delayed_reward_td,10,0.5899,0.8101,4.6475,0.2643,-0.0367,1.0
deceptive_proxy,208,dense_shaping,10,0.5899,0.8101,3.4905,0.2703,0.0735,0.55
deceptive_proxy,208,effect_trace,10,0.5899,0.8101,1.218,0.7966,0.2769,0.0
deceptive_proxy,209,delayed_reward_td,5,0.6864,0.7531,3.1446,0.4388,0.0523,1.0
